scenario,scheduler,run_idx,total_throughput_bps,avg_delay_sec,fairness,congestion_avg_throughput_bps,normal_avg_throughput_bps,empty_avg_throughput_bps,mean_active_users_per_slot,mean_requested_rb_per_slot,mean_allocated_rb_per_slot,mean_unserved_users_per_slot
balanced,RR,21,5437040.131238745,6.015984034071165,0.9320538612108283,93769.61085373673,118652.39570820049,59430.000000000015,59.77,438.48333333333335,12.0,47.77
balanced,RR,22,5479856.459879604,5.810734739817427,0.9312317078082485,95426.15632731348,119336.66666666666,59230.000000000015,59.766666666666666,436.6933333333333,12.0,47.766666666666666
balanced,RR,23,5461537.5793972425,5.969815143277677,0.9319256395637758,93550.21230319548,119543.33333333333,59983.333333333336,59.77,441.2,11.993333333333334,47.776666666666664
balanced,RR,24,5505071.465978241,5.90051405257073,0.9324421753358602,94650.2399655787,120270.0,60333.33333333333,59.78666666666667,441.01,12.0,47.78666666666667
balanced,RR,25,5509970.855234163,5.737382622603351,0.9313124927654765,95547.2986899948,120144.57740504672,59806.666666666664,59.82333333333333,436.45666666666665,12.0,47.82333333333333
balanced,RR,26,5470089.922292926,5.996751141897915,0.9311801752559522,94273.61004578057,119504.21940219906,59726.666666666664,59.78666666666667,439.00333333333333,12.0,47.78666666666667
balanced,RR,27,5512956.168528008,5.821985895627236,0.932550977746399,96260.87119662954,119470.27056310423,59916.666666666664,59.76,436.86,12.0,47.76
balanced,RR,28,5483302.618587489,5.884753800770654,0.9321905323894161,95605.13092937451,119020.00000000003,59539.999999999985,59.79666666666667,438.6666666666667,11.996666666666666,47.8
balanced,RR,29,5455089.660753093,5.959141618868014,0.9305632502793257,93974.48303765462,119486.66666666666,59293.333333333336,59.78666666666667,437.45666666666665,12.0,47.78666666666667
balanced,MaxThroughput,0,1460765.471072602,64.13998354658818,0.43523162402833826,0.0,16614.940220296754,56423.333333333336,59.95,768.5033333333333,1.6566666666666667,58.95
balanced,MaxThroughput,1,1408209.7881435202,66.83508270016931,0.4134802261963231,0.0,13567.156073842683,56843.333333333336,59.946666666666665,773.6666666666666,1.6133333333333333,58.946666666666665
balanced,MaxThroughput,2,1371121.2903464108,69.30060675017329,0.4289245897426434,0.0,13412.731183987193,55143.333333333336,59.97666666666667,780.06,1.6233333333333333,58.97666666666667
balanced,MaxThroughput,3,1619323.8705416736,57.09662860776864,0.48768846541480126,0.0,25696.193527083677,55270.000000000015,59.943333333333335,763.2733333333333,1.76,58.943333333333335
balanced,MaxThroughput,4,1307726.2665947916,74.29059653683211,0.3885443509929454,0.0,9149.646663072908,56236.666666666664,59.95666666666666,799.38,1.5633333333333332,58.95666666666666
balanced,MaxThroughput,5,1348885.271585312,71.10792604246234,0.3897515512743506,0.0,10727.596912598923,56716.66666666667,59.946666666666665,785.0033333333333,1.6033333333333333,58.946666666666665
balanced,MaxThroughput,6,1487298.6823712331,62.881977734907714,0.4629966095677925,0.0,18154.93411856166,56210.0,59.92333333333333,773.36,1.6833333333333333,58.92333333333333
balanced,MaxThroughput,7,1306494.661620726,73.67645654121701,0.3980184013769215,0.0,10418.06641436963,54906.666666666664,59.943333333333335,788.2633333333333,1.5566666666666666,58.943333333333335
balanced,MaxThroughput,8,1630763.7894370998,57.94603910240265,0.472048974675696,0.0,25358.189471854996,56179.999999999985,59.95666666666666,778.4533333333334,1.7933333333333332,58.95666666666666
balanced,MaxThroughput,9,1387326.9396013282,69.49631593306138,0.4144330603369651,0.0,12359.680313399736,57006.66666666667,59.95666666666666,788.4633333333334,1.6,58.95666666666666
balanced,MaxThroughput,10,1440346.5835491342,67.4439655934661,0.43195198250874683,0.0,15950.662510790058,56066.666666666664,59.93333333333333,794.7733333333333,1.6466666666666667,58.93333333333333
balanced,MaxThroughput,11,1475151.1310494107,63.19744830084902,0.4500291803000631,0.0,18287.556552470534,55470.0,59.92333333333333,767.7666666666667,1.67,58.92333333333333
balanced,MaxThroughput,12,1454026.637725916,64.57795795165265,0.422771006788502,0.0,17121.331886295797,55579.999999999985,59.95666666666666,774.8366666666667,1.6866666666666668,58.95666666666666
balanced,MaxThroughput,13,1695670.7441106983,54.773600210264796,0.49519299998180094,0.0,28313.537205534918,56470.0,59.94,772.3733333333333,1.8266666666666667,58.94
balanced,MaxThroughput,14,1273908.3795105456,75.98072352217986,0.37431577093570784,0.0,6762.085642193946,56933.333333333336,59.943333333333335,789.6666666666666,1.54,58.943333333333335
balanced,MaxThroughput,15,1467856.6021341686,64.94251345044825,0.44515892493346,0.0,17806.16344004176,55586.66666666667,59.93333333333333,788.34,1.66,58.93333333333333
balanced,MaxThroughput,16,1317795.840084199,71.84395271083824,0.41263913671732105,0.0,11549.792004209958,54340.0,59.943333333333335,777.8,1.5833333333333333,58.943333333333335
balanced,MaxThroughput,17,1438950.80706479,66.08924125194535,0.4504761928161183,0.0,17040.873686572835,54906.666666666664,59.92333333333333,781.6933333333334,1.64,58.92333333333333
balanced,MaxThroughput,18,1423597.0823647236,67.121052409325,0.41411917478597865,0.0,14239.854118236184,56939.999999999985,59.95333333333333,783.12,1.5966666666666667,58.95333333333333
balanced,MaxThroughput,19,1410286.1775065316,67.56937995970358,0.42586532725981036,0.0,13917.642208659905,56596.66666666667,59.95666666666666,785.8633333333333,1.6366666666666667,58.95666666666666
balanced,MaxThroughput,20,1562807.805680053,59.55220430550928,0.4597329515667656,0.0,22177.056950669314,55963.333333333336,59.946666666666665,765.89,1.7833333333333334,58.946666666666665
balanced,MaxThroughput,21,1472251.1110893986,64.20406223557482,0.44654637055909285,0.0,17625.88888780327,55986.666666666664,59.93333333333333,780.9133333333333,1.68,58.93333333333333
balanced,MaxThroughput,22,1408827.524994458,66.90158449000185,0.42556424132474846,0.0,13834.709583056236,56606.666666666664,59.95333333333333,776.18,1.6233333333333333,58.95333333333333
balanced,MaxThroughput,23,1500781.2281638782,62.58862829012967,0.4277663933264655,0.0,17972.394741527238,57066.666666666664,59.93333333333333,771.1566666666666,1.71,58.93333333333333
balanced,MaxThroughput,24,1422885.78022695,66.59613418827045,0.39914842001896617,0.0,13804.289011347515,57340.0,59.95,776.6533333333333,1.63,58.95
balanced,MaxThroughput,25,1469581.3175666824,63.776300308729965,0.4529655178949318,0.0,17659.065878334135,55819.999999999985,59.95,776.49,1.6666666666666667,58.95
balanced,MaxThroughput,26,1453237.8473753117,65.15535783558043,0.4059161568932162,0.0,15828.55903543224,56833.333333333336,59.943333333333335,774.6333333333333,1.6566666666666667,58.943333333333335
balanced,MaxThroughput,27,1558306.982175573,60.00157732012529,0.4365484660482868,0.0,21522.015775445314,56393.333333333336,59.96333333333333,766.9066666666666,1.7433333333333334,58.96333333333333
balanced,MaxThroughput,28,1171549.1652002218,83.88150273254483,0.3508951377568853,0.0,3294.1249266777586,55283.333333333336,59.94,802.8033333333333,1.47,58.94
balanced,MaxThroughput,29,1369128.1331706312,70.25522709735358,0.39774246293332255,0.0,11669.739991864873,56786.66666666667,59.95333333333333,791.4366666666666,1.61,58.95333333333333
balanced,PF,0,4417960.928732581,11.139298219177217,0.9657310162000894,68812.68840318007,91875.35803344898,60210.0,59.65,544.72,11.27,49.25666666666667
balanced,PF,1,4408522.218911583,10.927647982256412,0.9634972045471523,67570.42804797819,92519.01623093426,60336.66666666667,59.626666666666665,535.4333333333333,11.25,49.27333333333333
balanced,PF,2,4427163.959550688,10.834435996525748,0.9640064756373263,69159.73538038638,92361.79593048136,59836.666666666664,59.66,537.2766666666666,11.263333333333334,49.306666666666665
balanced,PF,3,4386625.959722906,11.18093341218039,0.961992264751541,67728.31952005337,91759.64513275863,59843.33333333335,59.62,544.7233333333334,11.223333333333333,49.23
balanced,PF,4,4447313.349329774,10.759211882037047,0.9618782204024202,67860.88321234507,93861.4509208103,60643.333333333336,59.61,537.3733333333333,11.226666666666667,49.276666666666664
balanced,PF,5,4414294.230985541,10.98036438915002,0.961434554327924,67636.52578118841,93154.85243475532,59923.33333333335,59.6,535.78,11.206666666666667,49.28333333333333
balanced,PF,6,4425134.171583734,11.016263534326113,0.9622727451072927,68314.60802749406,92882.10055169268,60060.0,59.56,544.6366666666667,11.39,49.05
balanced,PF,7,4337283.597831074,11.395089644193515,0.9595514480650067,65523.73463107189,92283.77859381515,59056.66666666667,59.58,541.5033333333333,11.353333333333333,49.06666666666667
balanced,PF,8,4370646.064597239,11.37698188163294,0.9658496486562848,67917.48267417753,90874.8205556844,59740.0,59.596666666666664,546.93,11.246666666666666,49.193333333333335
balanced,PF,9,4473411.407980057,10.641353501623062,0.9627222547732563,69216.54697866563,93897.35675367064,60556.666666666664,59.63,529.5566666666666,11.263333333333334,49.303333333333335
balanced,PF,10,4446109.9657050455,11.05606960448721,0.9648852695082702,70122.60061806387,92166.23100052176,60016.66666666665,59.583333333333336,545.11,11.24,49.25333333333333
balanced,PF,11,4432879.029637594,10.794329982125307,0.9665911771990412,69877.31831913715,91606.63316274257,60160.0,59.56333333333333,537.69,11.363333333333333,49.06333333333333
balanced,PF,12,4423035.6881501395,10.820220304293114,0.9615380296395268,67887.91853796944,93327.19920287082,59936.66666666667,59.60333333333333,534.5466666666666,11.306666666666667,49.163333333333334
balanced,PF,13,4456770.744714226,10.835911213208611,0.9599379652126875,68298.41976556051,94446.78413681741,60093.333333333336,59.56,539.42,11.216666666666667,49.263333333333335
balanced,PF,14,4412946.721735115,11.02940708567957,0.9649695117600591,69153.92180348864,91833.41428326709,59660.0,59.6,539.7966666666666,11.346666666666666,49.16
balanced,PF,15,4431807.062566563,10.813053423757474,0.9596774734441341,68374.77927033644,93908.90719132501,59306.66666666667,59.6,539.65,11.263333333333334,49.266666666666666
balanced,PF,16,4326981.351078954,11.46955129192655,0.962699638432241,65958.44948784799,90967.28473276636,59423.333333333336,59.63,543.09,11.303333333333333,49.13333333333333
balanced,PF,17,4348435.271100024,11.427069712319112,0.9637712101484693,66224.76582198957,91340.33106634495,59856.66666666667,59.55,546.9133333333333,11.3,49.07333333333333
balanced,PF,18,4428923.764310588,11.050981707955044,0.967199505745538,69832.19610372452,91517.32544513822,60096.66666666667,59.63333333333333,545.1466666666666,11.276666666666667,49.27333333333333
balanced,PF,19,4388746.508415629,10.984523413657525,0.9620591853369687,67081.89769073583,92402.09439671229,59953.333333333336,59.60333333333333,535.5666666666667,11.333333333333334,49.096666666666664
balanced,PF,20,4422093.198017014,10.902043097708855,0.9609905776241848,67862.62751249956,93478.69905501783,59763.333333333336,59.59,533.8533333333334,11.193333333333333,49.29666666666667
balanced,PF,21,4376055.10543901,11.016739117892023,0.9646857500502424,68544.92966196919,90874.49227664803,59383.33333333333,59.553333333333335,536.3266666666667,11.286666666666667,49.10666666666667
balanced,PF,22,4382243.065810985,10.936023226322646,0.9604016028018478,66807.26522462335,92894.88806592593,59410.0,59.53666666666667,533.1766666666666,11.32,49.06
balanced,PF,23,4323809.969632369,11.553698747922924,0.9621636508325772,64490.97120212561,91542.86061282612,60156.66666666667,59.593333333333334,545.66,11.3,49.09
balanced,PF,24,4427478.266992663,10.803595704221753,0.9663371399980492,69085.14036501785,91775.43965128198,60513.33333333333,59.68333333333333,538.8766666666667,11.216666666666667,49.35333333333333
balanced,PF,25,4350764.824425654,11.161994449586945,0.9651550165821835,66731.54331325805,90833.3645746913,59973.33333333333,59.60333333333333,543.4666666666667,11.186666666666667,49.25
balanced,PF,26,4376721.071435824,11.240953568556877,0.9652629028717088,67255.67061694231,91603.71628818227,59976.66666666667,59.553333333333335,542.47,11.213333333333333,49.163333333333334
balanced,PF,27,4397247.528228304,11.069953435758368,0.9647726164028001,67787.15522859515,91971.88784948672,60103.333333333336,59.586666666666666,540.8733333333333,11.216666666666667,49.236666666666665
balanced,PF,28,4396549.91132967,11.023176259161414,0.9644519023895495,68720.64703836056,91466.84852812292,59640.0,59.63,541.02,11.256666666666666,49.25
balanced,PF,29,4391639.181752977,11.077374061413366,0.9638410475395425,68495.29911012216,91603.32664419337,59483.33333333333,59.62,542.92,11.226666666666667,49.23
balanced,Ours,0,7351297.582230115,0.9637304888924219,0.800125098306727,199533.24081770986,118041.06045025778,49990.57784353813,59.99333333333333,113.46333333333334,12.0,47.99333333333333
balanced,Ours,1,7342463.849528136,0.9481895271309031,0.8026897940834559,198839.7629966805,117694.01887633375,50589.410603392535,59.99666666666667,112.10666666666667,12.0,47.99666666666667
balanced,Ours,2,7352749.479737715,0.9495124070905147,0.8004367201517005,199594.03766273093,117900.33877921311,50143.09754494168,60.0,111.91,12.0,48.0
balanced,Ours,3,7375977.854657701,0.9415913854758486,0.8035489972703806,199064.9786474136,119198.12653076215,50535.787554709284,59.99,111.65,12.0,47.99
balanced,Ours,4,7368903.0431639245,0.9480027655799768,0.8079112963302824,198504.2809640977,117703.78195885071,52237.089235247855,59.99333333333333,112.02,12.0,47.99333333333333
balanced,Ours,5,7363009.4530674,0.960935445554394,0.8000759218081923,200052.87591948936,117901.17801932746,50196.41871455313,60.0,113.30333333333333,12.0,48.0
balanced,Ours,6,7364590.6271662135,0.9513199442179686,0.8047482947441822,198684.02529683016,118606.23807456957,50939.26798691096,59.99666666666667,112.36,12.0,47.99666666666667
balanced,Ours,7,7333014.826245225,0.9230115506169384,0.7989241567078523,199617.53810783656,117155.6176239667,49877.58558045805,59.986666666666665,109.86,12.0,47.986666666666665
balanced,Ours,8,7352181.347962352,0.935706949904207,0.8009297646049973,199665.30005908126,117493.04152165908,50450.725817377315,60.0,111.27333333333333,12.0,48.0
balanced,Ours,9,7360091.99277417,0.9457052167850805,0.8021240742860766,199892.74165194816,116938.74675978717,51173.11122697318,59.99666666666667,111.68333333333334,12.0,47.99666666666667
balanced,Ours,10,7384240.320910318,0.9734559107722587,0.7993834097119284,200479.48131950796,118953.70073125954,49778.83399474837,59.986666666666665,114.5,12.0,47.986666666666665
balanced,Ours,11,7361610.769448194,0.9370736354857068,0.8073235200304838,198244.2170324127,117991.50480099596,51844.816639000994,59.99333333333333,110.81666666666666,12.0,47.99333333333333
balanced,Ours,12,7342414.180743064,0.9191824400025203,0.8019291492903633,199013.9962548414,117612.83526705694,50493.87751525488,59.99,109.35666666666667,12.0,47.99
balanced,Ours,13,7338276.46294269,0.923537173376041,0.8056019451311401,197905.20400723725,117876.57298848018,51132.04615141698,59.983333333333334,110.18,12.0,47.983333333333334
balanced,Ours,14,7368719.691472014,0.9961939881984646,0.7994645325720267,200461.710335841,117778.73450616069,50195.539731599005,60.0,115.78666666666666,12.0,48.0
balanced,Ours,15,7342849.962678768,0.9211045557954164,0.8041810556564959,197657.16477819454,119494.12624966684,49991.20710607704,60.0,109.70666666666666,12.0,48.0
balanced,Ours,16,7346016.265224185,0.9460032575060593,0.8025029331248913,198883.70126336496,117925.18262655745,50491.92937128683,60.0,111.55333333333333,12.0,48.0
balanced,Ours,17,7385044.704968047,0.9652317718256883,0.8008183562118526,200585.68111739488,117983.2988232834,50683.255307724045,59.99,113.75666666666666,12.0,47.99
balanced,Ours,18,7367941.613598682,0.9492272178150765,0.8017367475375424,199422.2263955444,118778.83953388424,50196.01475050548,59.99666666666667,111.96,12.0,47.99666666666667
balanced,Ours,19,7318119.991580335,0.9253705490627379,0.801673440483127,198501.0307387639,117053.52028833295,50351.448551920024,59.99666666666667,109.89666666666666,12.0,47.99666666666667
balanced,Ours,20,7339554.6489646705,0.9455386472534462,0.80003211295149,199753.93889886263,116831.3181358157,50392.475413555265,60.0,111.85333333333334,12.0,48.0
balanced,Ours,21,7333939.49124133,0.9500220595562067,0.802612427531763,198748.95012311838,117281.75083782915,50666.27360111904,60.0,112.54333333333334,12.0,48.0
balanced,Ours,22,7297636.074794389,0.9581344457131364,0.7982023487089096,198460.84214266995,117452.46040220861,48968.50119484091,59.99333333333333,112.36333333333333,12.0,47.99333333333333
balanced,Ours,23,7343951.626223698,0.9862108848154676,0.7993142626395863,199622.2308474073,117812.83305315468,49762.517410622895,59.99,115.56333333333333,12.0,47.99
balanced,Ours,24,7369768.499110487,0.9364698713133274,0.8051980189926168,198689.61910714774,118784.91682126273,51013.8890271139,59.986666666666665,111.46,12.0,47.986666666666665
balanced,Ours,25,7348170.318605142,0.980070555229739,0.8042952576727569,198420.08162719785,118214.3175885367,50774.11671452246,60.0,114.37,12.0,48.0
balanced,Ours,26,7368899.163411449,0.9484003490514266,0.8028531606195395,199465.53477155647,118209.71973632551,50769.70366269048,59.99333333333333,112.13333333333334,12.0,47.99333333333333
balanced,Ours,27,7379870.904112196,0.965063193397238,0.8023938687515224,199969.690457546,118155.21354100422,50868.64120705956,59.99666666666667,113.49333333333334,12.0,47.99666666666667
balanced,Ours,28,7347521.402284157,0.9483239375422426,0.8018996753053418,199240.47769900988,117568.89766865456,50566.69474654344,59.99,111.95,12.0,47.99
balanced,Ours,29,7334210.67641317,0.9512168493743456,0.801311042527018,198792.0793088113,117848.6044508786,50069.85006096863,59.99666666666667,112.23,12.0,47.99666666666667
balanced,OursPF,0,7236989.391363615,0.991553992472725,0.8507027062062361,182852.26534689055,119557.20422129022,59440.0,59.82666666666667,206.6,12.0,47.82666666666667
balanced,OursPF,1,7224388.78788956,0.9761764963790688,0.8526702262011855,182134.13899392541,119388.63373388592,59696.666666666664,59.93,203.48,12.0,47.93333333333333
balanced,OursPF,2,7194016.7614610465,0.9767003749854926,0.8519676508960009,181184.1714063856,119386.66666666666,59130.0,59.89666666666667,201.24666666666667,12.0,47.89666666666667
balanced,OursPF,3,7278982.994327922,0.9209714576033581,0.8496309889048657,183992.48304972943,120630.0,59326.666666666664,59.88,193.00666666666666,12.0,47.92
balanced,OursPF,4,7253045.726962476,0.9675179466400431,0.8517581501985498,183309.55423611964,119249.39877867079,60093.333333333336,59.86333333333334,202.23,12.0,47.86333333333334
balanced,OursPF,5,7227205.931408991,0.9919678257814676,0.8504357494656858,182703.6299037829,119449.99999999997,59206.66666666667,59.87,204.53333333333333,12.0,47.87
balanced,OursPF,6,7256619.498939717,0.9514156326503406,0.851286191211034,183068.27261362155,120202.70233336424,59560.0,59.85666666666667,197.06,12.0,47.85666666666667
balanced,OursPF,7,7180785.082135181,1.0388043747264064,0.8487342981726291,181889.84170205146,118729.41240470759,58420.0,59.88666666666666,211.83,12.0,47.88666666666666
balanced,OursPF,8,7231805.504563923,0.9881620012971546,0.8490566168664875,183463.6085615295,118860.0,59266.66666666667,59.85666666666667,205.78333333333333,12.0,47.85666666666667
balanced,OursPF,9,7202886.776666773,1.0729319311947068,0.8518618171255481,182194.3388333386,117986.66666666667,59963.333333333336,59.88666666666666,215.66333333333333,12.0,47.88666666666666
balanced,OursPF,10,7243307.509743822,1.0026186749567965,0.8509916803243766,182692.24441795045,120223.1310692406,59250.0,59.86333333333334,208.37666666666667,12.0,47.86333333333334
balanced,OursPF,11,7235830.555064802,0.9015062071581058,0.8498286494931592,183538.1944199067,118639.99999999997,59613.33333333335,59.873333333333335,189.13333333333333,12.0,47.873333333333335
balanced,OursPF,12,7206858.831146239,0.954941740690651,0.8513848735109313,181904.7357755384,119204.8724484402,59233.333333333336,59.86666666666667,196.71333333333334,12.0,47.86666666666667
balanced,OursPF,13,7235814.027223178,0.9107636561380902,0.8509075783456729,182922.93909358574,119337.76226757323,59530.0,59.86333333333334,190.86333333333334,12.0,47.86333333333334
balanced,OursPF,14,7204769.736842309,1.0341034583249136,0.8495331256402827,182283.21769672487,119225.26914539067,58730.0,59.89,210.61666666666667,12.0,47.93
balanced,OursPF,15,7224611.203921993,0.9473330949119105,0.8510584503959395,181857.3062727732,120596.58725665978,58776.666666666664,59.87,197.88,12.0,47.873333333333335
balanced,OursPF,16,7192485.67270796,1.020605951020475,0.8510299770951365,181281.52366739736,119666.09330133395,58676.66666666667,59.89666666666667,208.22666666666666,12.0,47.9
balanced,OursPF,17,7232706.683108914,1.063436288922619,0.850742616718394,182799.64093973482,119552.35988237763,59283.333333333336,59.85666666666667,216.75666666666666,12.0,47.903333333333336
balanced,OursPF,18,7257444.224817436,1.02110799029756,0.8509117607548026,183195.69941022308,120206.51183064871,59469.999999999985,59.85333333333333,210.34666666666666,12.0,47.85333333333333
balanced,OursPF,19,7177728.350194459,1.0142531491998341,0.8505461125920778,181693.0841763896,118063.33333333334,59130.0,59.89666666666667,207.90666666666667,12.0,47.94
balanced,OursPF,20,7146307.687374001,1.1301574385327193,0.8533877125516678,179684.54356179055,118537.50747357623,59093.33333333333,59.87,225.81666666666666,12.0,47.91
balanced,OursPF,21,7171143.425718663,1.0575675464919243,0.8517226409583354,180890.03520274567,118643.80274985413,59023.33333333333,59.876666666666665,214.73,12.0,47.876666666666665
balanced,OursPF,22,7232530.246948566,0.8613740647385516,0.8479462070117698,183568.53951724982,119264.63949684516,58793.33333333333,59.91,184.84,12.0,47.91
balanced,OursPF,23,7176253.7949892925,1.12436262198767,0.8550728503548358,179868.03337850588,119484.65637095875,59460.0,59.89666666666667,227.25,12.0,47.89666666666667
balanced,OursPF,24,7294265.480273748,0.8861511822507232,0.8505896179378685,184588.26164132636,120151.67903902773,59973.33333333333,59.86666666666667,190.06,12.0,47.86666666666667
balanced,OursPF,25,7223737.833155724,0.9631941043026475,0.8523439180008618,181823.5583244529,120080.0,59283.33333333333,59.913333333333334,200.17666666666668,12.0,47.913333333333334
balanced,OursPF,26,7216275.621171006,1.0079100140666821,0.8514679572727863,182162.2484033568,119244.86598852681,59406.66666666667,59.916666666666664,206.58333333333334,12.0,47.916666666666664
balanced,OursPF,27,7235934.957466919,0.9957459073893504,0.8504893962832559,182914.64874031936,119565.4324663599,59316.666666666664,59.88,205.5,12.0,47.88
balanced,OursPF,28,7238745.831974881,0.9428528090391997,0.8477081522234381,183958.32895711018,119008.96264163384,58970.0,59.88333333333333,197.05,12.0,47.88333333333333
balanced,OursPF,29,7223677.311489183,0.971780350307361,0.8485053063764527,183074.98605050085,119372.21285729171,58736.666666666664,59.89333333333333,201.92666666666668,12.0,47.89333333333333
congestion_heavy,RR,0,6164180.618524164,8.361974889097429,0.9752730600235926,95549.39432888014,119344.44444444444,60583.333333333336,59.946666666666665,665.72,12.0,47.946666666666665
congestion_heavy,RR,1,5776958.005989312,11.986709447893519,0.9763121105927105,94690.53863560603,119040.08842630124,60226.666666666664,59.92666666666667,892.9066666666666,12.0,47.92666666666667
congestion_heavy,RR,2,5799839.647255997,9.00681868041055,0.9616540460825558,96261.95703590056,118889.90578850661,60206.666666666664,59.88,683.4766666666667,12.0,47.88
congestion_heavy,RR,3,6143307.126024603,8.482597809283341,0.9764746576140092,96132.69521936997,118767.89204864032,59816.666666666664,59.93333333333333,682.0533333333333,12.0,47.93333333333333
congestion_heavy,RR,4,5886154.82034928,10.473157165174655,0.9711535170279882,93707.58299164774,119431.37254901962,58986.666666666664,59.946666666666665,788.3366666666667,12.0,47.946666666666665
congestion_heavy,RR,5,5919946.988469349,8.120259544593294,0.9607829029558497,95391.56628231169,119819.04761904762,60222.22222222222,59.89666666666667,629.2966666666666,11.996666666666666,47.9
congestion_heavy,RR,6,5870153.990892519,10.483300745690077,0.9709160707844315,94419.84186559258,119875.0,60700.0,59.93666666666667,784.3133333333334,12.0,47.93666666666667
congestion_heavy,RR,7,6038208.006683711,8.811678142098033,0.9715824632607994,95216.40424294076,118378.78787878786,58346.66666666667,59.94,689.0966666666667,12.0,47.94
congestion_heavy,RR,8,5851876.703066181,11.001926150629844,0.9731723120036043,94163.58424332121,119284.44444444445,59213.333333333336,59.93,818.3366666666667,11.996666666666666,47.93333333333333
congestion_heavy,RR,9,5745518.668726507,10.999897179154091,0.9691935927048348,94035.52142033778,118761.90476190476,59352.380952380954,59.94,803.5,12.0,47.94
congestion_heavy,RR,10,5765955.833359744,11.211854397533372,0.969956980312697,95356.64634210759,119811.11111111112,59800.0,59.88333333333333,836.3766666666667,12.0,47.88333333333333
congestion_heavy,RR,11,6079061.342873288,7.0710788440814065,0.9641661637839791,95266.46948913412,119169.23076923075,58352.380952380954,59.92333333333333,572.24,12.0,47.92333333333333
congestion_heavy,RR,12,5802858.9276325805,10.074999955133578,0.9671197485873653,93469.12174829702,118861.01243297388,59619.047619047626,59.93,745.3733333333333,12.0,47.93
congestion_heavy,RR,13,5971876.79350986,9.80775473042978,0.9727244102469104,95176.85027504127,119451.85185185184,60040.0,59.95,758.8333333333334,12.0,47.95
congestion_heavy,RR,14,6116868.335222335,8.876645877159497,0.9737809061739179,95205.06933771586,120086.18080636341,59500.0,59.943333333333335,703.8166666666667,11.996666666666666,47.946666666666665
congestion_heavy,RR,15,6059584.258997196,8.971030622704081,0.9701794291053965,94868.16448030972,120682.53968253969,59946.66666666667,59.93333333333333,705.23,12.0,47.93333333333333
congestion_heavy,RR,16,5840378.830513041,9.796838770662577,0.9680705784459813,94912.37492165851,118294.11764705883,58933.33333333333,59.92,740.3466666666667,12.0,47.92
congestion_heavy,RR,17,5786955.868538023,11.015443587497025,0.9704613717093399,95463.89671345057,119148.71794871792,59923.80952380953,59.943333333333335,816.4033333333333,12.0,47.943333333333335
congestion_heavy,RR,18,5520869.354501577,11.86397759612292,0.9641056669697434,95504.13059759945,119125.0,59290.90909090909,59.86,838.4833333333333,12.0,47.86
congestion_heavy,RR,19,5836206.701066841,7.531693656051943,0.9553441761438244,95076.79139753735,118706.06060606061,59781.81818181819,59.86,575.1333333333333,12.0,47.86
congestion_heavy,RR,20,6007492.122083713,8.540417913943497,0.9676563250445956,94884.12881511604,119154.54545454547,58300.0,59.92,663.3333333333334,12.0,47.92
congestion_heavy,RR,21,5738426.196635836,12.035020097946303,0.974066474796296,94513.78751866285,119278.78787878786,60377.77777777778,59.93333333333333,876.4133333333333,12.0,47.93333333333333
congestion_heavy,RR,22,5885996.011912151,9.742877159150883,0.9692417689390566,95589.88320640173,118868.24802833465,60571.42857142858,59.91,743.49,12.0,47.91
congestion_heavy,RR,23,5828437.624121133,11.039480397851056,0.9720329471905526,96737.50302734469,119700.0,60828.57142857143,59.92666666666667,836.43,12.0,47.92666666666667
congestion_heavy,RR,24,6043125.108039292,8.588813926363448,0.9702352965765593,96072.4780213927,119631.74603174602,60077.77777777778,59.95333333333333,681.1633333333333,12.0,47.95333333333333
congestion_heavy,RR,25,5945505.444238774,11.521834497930147,0.9803968194660447,95239.66149392497,119195.23809523809,60488.88888888888,59.94,872.2333333333333,12.0,47.94
congestion_heavy,RR,26,5978430.564178994,9.910039077710069,0.9726881857317347,95389.26587108591,119531.17001567496,59493.33333333333,59.943333333333335,760.03,12.0,47.943333333333335
congestion_heavy,RR,27,6041193.588169142,9.276922857067877,0.9731502784316185,96003.62632864213,119063.33333333333,59960.0,59.913333333333334,722.99,12.0,47.913333333333334
congestion_heavy,RR,28,5865311.889617964,11.265147814174366,0.9760551976822601,95934.410070269,118502.5641025641,59106.666666666664,59.93666666666667,853.23,12.0,47.93666666666667
congestion_heavy,RR,29,5916239.612632596,9.380422759367596,0.9672166273176239,95416.36988474084,119785.1851851852,60076.19047619047,59.93333333333333,722.04,12.0,47.93333333333333
congestion_heavy,MaxThroughput,0,1762982.8935445417,69.12431283487994,0.36869487117696764,0.0,63410.398342133674,60283.333333333336,59.96333333333333,970.7866666666666,2.0933333333333333,58.96333333333333
congestion_heavy,MaxThroughput,1,567147.0694146184,260.1917529710249,0.15973069720062472,1909.4030927564809,16472.727272727272,60386.666666666664,59.94,1124.5933333333332,1.1966666666666668,58.94
congestion_heavy,MaxThroughput,2,1098857.6046343087,112.18275228860907,0.29287594189592236,0.0,29752.408115743645,59306.666666666664,59.93,965.4666666666667,1.47,58.93
congestion_heavy,MaxThroughput,3,1433949.0952622052,88.45629449262603,0.29736668440494984,0.0,51954.308489661096,59750.0,59.943333333333335,1007.3333333333334,1.8466666666666667,58.943333333333335
